id,lemma,pos,definition,ipa,audioUrlUS,audioUrlUK,cefr,frequency,etymology,notes,forms_json,collocations_json
cmh9j9pud02q2m8uwo9bspe1s,recherche,X,,,,,,,,,{},[]
cmh9j9q1c02q3m8uw0c50jt39,recommencer,X,,,,,,,,,{},[]
cmh9j9q8902q4m8uw6mbl6o3s,recommencerai,X,,,,,,,,,{},[]
cmh9j9qf502q5m8uww6k9ts54,recommencerons,X,,,,,,,,,{},[]
cmh9j9qm202q6m8uw8rzwv5tb,recompté,X,,,,,,,,,{},[]
cmh9j9qsx02q7m8uwop082mcm,recouverte,X,,,,,,,,,{},[]
cmh9j9qzq02q8m8uwh8gaorc4,recouvrant,X,,,,,,,,,{},[]
cmh9j9r6l02q9m8uw52ikyhco,recouvre,X,,,,,,,,,{},[]
cmh9j9rdg02qam8uwprva92cl,recouvrira,X,,,,,,,,,{},[]
cmh9j9rkc02qbm8uwq8zagqzz,recouvrirait,X,,,,,,,,,{},[]
cmh9j9rr902qcm8uw9zonqj8q,recréer,X,,,,,,,,,{},[]
cmh9j9ry502qdm8uwc9e4r4oj,recueiili,X,,,,,,,,,{},[]
cmh9j9s5302qem8uwpwzolhs2,recueil,X,,,,,,,,,{},[]
cmh9j9sc002qfm8uwzbwspdj8,recueille,X,,,,,,,,,{},[]
cmh9j9sma02qgm8uwyj10c6z1,recule,X,,,,,,,,,{},[]
cmh9j9st702qhm8uws76dfph3,recélait,X,,,,,,,,,{},[]
cmh9j9t0302qim8uwdg28469b,redevenu,X,,,,,,,,,{},[]
cmh9j9t6z02qjm8uwsjkiqfyr,redis,X,,,,,,,,,{},[]
cmh9j9tdv02qkm8uwjn62xjta,redonnant,X,,,,,,,,,{},[]
cmh9j9tkq02qlm8uwl2uujzoy,redonne,X,,,,,,,,,{},[]
cmh9j9trm02qmm8uwblmcwu9c,redoute,X,,,,,,,,,{},[]
cmh9j9tyi02qnm8uw4evwfm55,redoutent,X,,,,,,,,,{},[]
cmh9j9u5e02qom8uw70aiv3yn,refaire,X,,,,,,,,,{},[]
cmh9j9uc902qpm8uw0pyvabla,referme,X,,,,,,,,,{},[]
cmh9j9uj502qqm8uwkprgh49a,refermez,X,,,,,,,,,{},[]
cmh9j9uq202qrm8uw96apfgxc,refermé,X,,,,,,,,,{},[]
cmh9j9uwy02qsm8uwakb93r18,refermée,X,,,,,,,,,{},[]
cmh9j9v3w02qtm8uwdrjr2848,reflet,X,,,,,,,,,{},[]
cmh9j9vas02qum8uw1ps24of9,reflets,X,,,,,,,,,{},[]
cmh9j9vhq02qvm8uwnu6aw5ci,refleurir,X,,,,,,,,,{},[]
cmh9j9von02qwm8uwa8v4ygfg,refrains,X,,,,,,,,,{},[]
cmh9j9vvj02qxm8uwfzblsdip,refusait,X,,,,,,,,,{},[]
cmh9j9w2e02qym8uwwrjwnw8c,refusant,X,,,,,,,,,{},[]
cmh9j9w9a02qzm8uwb0y3rrig,refuser,X,,,,,,,,,{},[]
cmh9j9wg502r0m8uwucqvyph3,refusée,X,,,,,,,,,{},[]
cmh9j9wn102r1m8uw76j36tfo,regagnaient,X,,,,,,,,,{},[]
cmh9j9wtx02r2m8uw3grujmqn,regard,X,,,,,,,,,{},[]
cmh9j9x0u02r3m8uwmiugmdth,regardaient,X,,,,,,,,,{},[]
cmh9j9x7q02r4m8uwbfwyf3x3,regardais,X,,,,,,,,,{},[]
cmh9j9xem02r5m8uw0z20zmbo,regardait,X,,,,,,,,,{},[]
cmh9j9xlh02r6m8uwnew4ju83,regardant,X,,,,,,,,,{},[]
cmh9j9xse02r7m8uw06k3o9ax,regarde,X,,,,,,,,,{},[]
cmh9j9xza02r8m8uwmljanx59,regarder,X,,,,,,,,,{},[]
cmh9j9y6702r9m8uw91gvfeb9,regardes,X,,,,,,,,,{},[]
cmh9j9yd402ram8uwne59gqrc,regards,X,,,,,,,,,{},[]
cmh9j9yk002rbm8uwgl8pnse1,regardée,X,,,,,,,,,{},[]
cmh9j9yqu02rcm8uwuex7ggee,regret,X,,,,,,,,,{},[]
cmh9j9yxq02rdm8uwu56mhqx2,regrets,X,,,,,,,,,{},[]
cmh9j9z4m02rem8uwck0l0b3y,regrettant,X,,,,,,,,,{},[]
cmh9j9zbi02rfm8uwk9cl8k7e,regrette,X,,,,,,,,,{},[]
cmh9j9zie02rgm8uw9vnbo4xp,regretteront,X,,,,,,,,,{},[]
cmh9j9zp902rhm8uw64hhvkz7,rehaussant,X,,,,,,,,,{},[]
cmh9j9zw502rim8uwdh6rrnz7,reine,X,,,,,,,,,{},[]
cmh9ja03502rjm8uwjisabh6n,rejette,X,,,,,,,,,{},[]
cmh9ja0a202rkm8uwo8srr7oh,relit,X,,,,,,,,,{},[]
cmh9ja0gy02rlm8uwa2ou9m4u,rembrandt,X,,,,,,,,,{},[]
cmh9ja0nt02rmm8uwmv4o7cv7,remit,X,,,,,,,,,{},[]
cmh9ja0up02rnm8uwp55xohtw,remonte,X,,,,,,,,,{},[]
cmh9ja11k02rom8uw6gmi3r38,remonter,X,,,,,,,,,{},[]
cmh9ja18g02rpm8uwwu7un80a,remorquer,X,,,,,,,,,{},[]
cmh9ja1fb02rqm8uwbpfgo1dx,remparts,X,,,,,,,,,{},[]
cmh9ja2lw02rrm8uwc1p22bw5,remplace,X,,,,,,,,,{},[]
cmh9ja2vb02rsm8uw3legl33p,rempli,X,,,,,,,,,{},[]
cmh9ja31n02rtm8uw16muz2v0,remplirait,X,,,,,,,,,{},[]
cmh9ja38002rum8uwp8deszus,remuant,X,,,,,,,,,{},[]
cmh9ja3ec02rvm8uwmy55u2ow,renaissance,X,,,,,,,,,{},[]
cmh9ja3ko02rwm8uwmm57i9ip,rencontre,X,,,,,,,,,{},[]
cmh9ja3r002rxm8uwetkj0lww,rencontrerons,X,,,,,,,,,{},[]
cmh9ja3xc02rym8uwp3m7jxxe,rencontré,X,,,,,,,,,{},[]
cmh9ja43n02rzm8uwma9wi9q7,rendant,X,,,,,,,,,{},[]
cmh9ja49y02s0m8uwqxysfj5f,rendez-vous,X,,,,,,,,,{},[]
cmh9ja4ga02s1m8uwj1axsmc9,rendimes,X,,,,,,,,,{},[]
cmh9ja4ml02s2m8uwtkaf7oo3,rendre,X,,,,,,,,,{},[]
cmh9ja4sw02s3m8uwadegryj1,rends,X,,,,,,,,,{},[]
cmh9ja4z802s4m8uw6h3yez93,rends-moi,X,,,,,,,,,{},[]
cmh9ja55k02s5m8uwz8wzz76b,renom,X,,,,,,,,,{},[]
cmh9ja5bw02s6m8uwxgz2l5m4,renouant,X,,,,,,,,,{},[]
cmh9ja5i702s7m8uwk1kj6c0i,renouvellent,X,,,,,,,,,{},[]
cmh9ja5oj02s8m8uwng88m46n,rentre,X,,,,,,,,,{},[]
cmh9ja5ut02s9m8uw32ow32hb,rentrent,X,,,,,,,,,{},[]
cmh9ja61502sam8uwemukvn1a,rentrer,X,,,,,,,,,{},[]
cmh9ja67i02sbm8uwaxdeldo4,rentrons,X,,,,,,,,,{},[]
cmh9ja6du02scm8uwa0fd6ci8,rentrés,X,,,,,,,,,{},[]
cmh9ja6k802sdm8uw17o47n4x,reparlerons,X,,,,,,,,,{},[]
cmh9ja6qk02sem8uw0rf0afgp,reparti,X,,,,,,,,,{},[]
cmh9ja6ww02sfm8uwowsb10zo,repas,X,,,,,,,,,{},[]
cmh9ja73702sgm8uw7gllbry9,repasse,X,,,,,,,,,{},[]
cmh9ja79j02shm8uw6semy8o2,repos,X,,,,,,,,,{},[]
cmh9ja7fu02sim8uwpgmw96oq,repose,X,,,,,,,,,{},[]
cmh9ja7m402sjm8uwhlhee3mi,reprend,X,,,,,,,,,{},[]
cmh9ja7sg02skm8uw7p0azt0t,reprends,X,,,,,,,,,{},[]
cmh9ja7yr02slm8uw7yh5fn2p,repris,X,,,,,,,,,{},[]
cmh9ja85302smm8uwbhyb3y87,reprise,X,,,,,,,,,{},[]
cmh9ja8bf02snm8uwlxp3xqb6,représentant,X,,,,,,,,,{},[]
cmh9ja8hs02som8uwgy8ddxxa,respire,X,,,,,,,,,{},[]
cmh9ja8o202spm8uwiao3bcmh,ressemblait,X,,,,,,,,,{},[]
cmh9ja8ue02sqm8uwbfh3u9lw,ressenti,X,,,,,,,,,{},[]
cmh9ja90p02srm8uwbdegdnlg,ressortir,X,,,,,,,,,{},[]
cmh9ja97102ssm8uwyad7mwet,ressortit,X,,,,,,,,,{},[]
cmh9ja9dd02stm8uw8vai7ipl,resta,X,,,,,,,,,{},[]
cmh9ja9jp02sum8uwkqpmp68k,restaient,X,,,,,,,,,{},[]
cmh9ja9q202svm8uwinf6qiqd,restais,X,,,,,,,,,{},[]
cmh9ja9wd02swm8uw8iq5iz2h,restait,X,,,,,,,,,{},[]
cmh9jaa2p02sxm8uw1pzc9pae,restant,X,,,,,,,,,{},[]
cmh9jaa9002sym8uwus906ypt,restaurant,X,,,,,,,,,{},[]
cmh9jaafc02szm8uwbczlej3a,restaurateur,X,,,,,,,,,{},[]
cmh9jaaln02t0m8uw7lqpmnm8,reste,X,,,,,,,,,{},[]
cmh9jaarz02t1m8uwz4wbbbi8,reste-t-il,X,,,,,,,,,{},[]
cmh9jaaya02t2m8uwzqzvsvim,restent,X,,,,,,,,,{},[]
cmh9jab4m02t3m8uwbr6fm0e1,rester,X,,,,,,,,,{},[]
cmh9jabaz02t4m8uw9cmvziyq,restera,X,,,,,,,,,{},[]
cmh9jabhb02t5m8uwtra3qc8y,resterait,X,,,,,,,,,{},[]
cmh9jabno02t6m8uwh8t8y4vh,restes,X,,,,,,,,,{},[]
cmh9jabty02t7m8uwkq8o61ql,restons,X,,,,,,,,,{},[]
cmh9jac0902t8m8uwhsndoxfo,restée,X,,,,,,,,,{},[]
cmh9jac6l02t9m8uwqekm0oea,restés,X,,,,,,,,,{},[]
cmh9jaccy02tam8uwotkus899,retenant,X,,,,,,,,,{},[]
cmh9jacjf02tbm8uwg0302tn3,retenir,X,,,,,,,,,{},[]
cmh9jacpr02tcm8uwc6vijpea,retentissait,X,,,,,,,,,{},[]
cmh9jacw102tdm8uwdi5pdd4p,retire,X,,,,,,,,,{},[]
cmh9jad2d02tem8uwan7xca2f,retiro,X,,,,,,,,,{},[]
cmh9jad8p02tfm8uwcfgz1d4o,retiré,X,,,,,,,,,{},[]
cmh9jadez02tgm8uwenneqfr8,retour,X,,,,,,,,,{},[]
cmh9jadlc02thm8uw93r2utbt,retrace,X,,,,,,,,,{},[]
cmh9jadrn02tim8uwgbvbef5n,retrouva,X,,,,,,,,,{},[]
cmh9jadxz02tjm8uwxv6c9e00,retrouve,X,,,,,,,,,{},[]
cmh9jae7f02tkm8uwbxpemoew,retrouver,X,,,,,,,,,{},[]
cmh9jaedq02tlm8uwmsn7b8z2,retrouvera,X,,,,,,,,,{},[]
cmh9jaek202tmm8uwda7hy6uu,retrouverons,X,,,,,,,,,{},[]
cmh9jaeqd02tnm8uwrzc266f5,retrouvée,X,,,,,,,,,{},[]
cmh9jaewo02tom8uwn900m1hy,revenait,X,,,,,,,,,{},[]
cmh9jaf3002tpm8uw7en3rkvx,revenez,X,,,,,,,,,{},[]
cmh9jaf9a02tqm8uw24ipz4rc,revenir,X,,,,,,,,,{},[]
cmh9jaffl02trm8uw5nevtxro,revenu,X,,,,,,,,,{},[]
cmh9jaflx02tsm8uw4fin4tyn,revenue,X,,,,,,,,,{},[]
cmh9jafs902ttm8uw1hwbp72m,reverrons,X,,,,,,,,,{},[]
cmh9jafyl02tum8uwgut0rykb,reviendra,X,,,,,,,,,{},[]
cmh9jag4x02tvm8uwlpd063fn,reviendrez,X,,,,,,,,,{},[]
cmh9jagbd02twm8uwqrrlgyqj,reviendrons,X,,,,,,,,,{},[]
cmh9jagho02txm8uw2k5gon1y,reviendront-elles,X,,,,,,,,,{},[]
cmh9jago002tym8uw29h0qd85,revienne,X,,,,,,,,,{},[]
cmh9jaguc02tzm8uwps9be2v8,reviennent,X,,,,,,,,,{},[]
cmh9jah0p02u0m8uw5cn9vsnb,reviens,X,,,,,,,,,{},[]
cmh9jah7102u1m8uwaqbkxsay,revient,X,,,,,,,,,{},[]
cmh9jahdd02u2m8uw4boue84l,revive,X,,,,,,,,,{},[]
cmh9jahjp02u3m8uw12iv6xzr,revivent,X,,,,,,,,,{},[]
cmh9jahq002u4m8uw74emtdpc,revivre,X,,,,,,,,,{},[]
cmh9jahwc02u5m8uwbr7xtmj6,revoir,X,,,,,,,,,{},[]
cmh9jai2p02u6m8uwzbief2r6,revêtue,X,,,,,,,,,{},[]
cmh9jai9102u7m8uwek1ichb7,reçoit,X,,,,,,,,,{},[]
cmh9jaifb02u8m8uwrvrwb438,rhodes,X,,,,,,,,,{},[]
cmh9jailn02u9m8uwdmdg5ag6,ri,X,,,,,,,,,{},[]
cmh9jais102uam8uwoskii4va,riais,X,,,,,,,,,{},[]
cmh9jaiyc02ubm8uwrzxbrccf,riait,X,,,,,,,,,{},[]
cmh9jaj4p02ucm8uwnfb86djw,riant,X,,,,,,,,,{},[]
cmh9jajb002udm8uwf4hdmnum,ribambelle,X,,,,,,,,,{},[]
cmh9jajha02uem8uwhqpebelk,riche,X,,,,,,,,,{},[]
cmh9jajnk02ufm8uwohaasrvm,richesses,X,,,,,,,,,{},[]
cmh9jajtx02ugm8uwaslum5ov,ride,X,,,,,,,,,{},[]
cmh9jak0802uhm8uwaiy5o5yk,rideau,X,,,,,,,,,{},[]
cmh9jak6k02uim8uwp9ynaq72,rides,X,,,,,,,,,{},[]
cmh9jakcz02ujm8uwixziiq6f,ridicules,X,,,,,,,,,{},[]
cmh9jakja02ukm8uwjw5n8ytt,rien,X,,,,,,,,,{},[]
cmh9jakpm02ulm8uw09gl22i6,rient,X,,,,,,,,,{},[]
cmh9jakvz02umm8uwh1neawx9,rigolo,X,,,,,,,,,{},[]
cmh9jal2a02unm8uwtfew6sgd,rime,X,,,,,,,,,{},[]
cmh9jal8m02uom8uwit1ub7my,rimer,X,,,,,,,,,{},[]
cmh9jalew02upm8uwege1u4lw,rimes,X,,,,,,,,,{},[]
cmh9jall602uqm8uwmids7395,rimeur,X,,,,,,,,,{},[]
cmh9jalri02urm8uwhfss0fjd,rira,X,,,,,,,,,{},[]
cmh9jalxs02usm8uwqtfbexlb,rire,X,,,,,,,,,{},[]
cmh9jam4202utm8uwefp9qxaz,rires,X,,,,,,,,,{},[]
cmh9jamad02uum8uwbtdvwu14,rivage,X,,,,,,,,,{},[]
cmh9jamgp02uvm8uw5mijjymm,rivait,X,,,,,,,,,{},[]
cmh9jamn202uwm8uws58ypbua,rive,X,,,,,,,,,{},[]
cmh9jamtd02uxm8uwnoadc9d9,rivière,X,,,,,,,,,{},[]
cmh9jamzp02uym8uwl536gz5n,rivières,X,,,,,,,,,{},[]
cmh9jan6102uzm8uwtmis26pr,robe,X,,,,,,,,,{},[]
cmh9jancc02v0m8uwrvxha3b2,robes,X,,,,,,,,,{},[]
cmh9janin02v1m8uwtci4u4d4,robinet,X,,,,,,,,,{},[]
cmh9janox02v2m8uw00bigjvg,rocher,X,,,,,,,,,{},[]
cmh9janv802v3m8uwdwhk7qwa,rochers,X,,,,,,,,,{},[]
cmh9jao1j02v4m8uwywvr9ok2,rocks,X,,,,,,,,,{},[]
cmh9jao7w02v5m8uwptokdmng,rodait,X,,,,,,,,,{},[]
cmh9jaoe602v6m8uwgboh1mwl,roi,X,,,,,,,,,{},[]
cmh9jaokg02v7m8uwdjai3n5a,roitelet,X,,,,,,,,,{},[]
cmh9jaoqr02v8m8uw8ujqnob5,roman,X,,,,,,,,,{},[]
cmh9jaox202v9m8uw48dg4iyu,romance,X,,,,,,,,,{},[]
cmh9jap3e02vam8uw79oo9a8m,romantique,X,,,,,,,,,{},[]
cmh9jap9o02vbm8uwrvrg7afz,romantiques,X,,,,,,,,,{},[]
cmh9japfy02vcm8uw1mkbd16m,rome,X,,,,,,,,,{},[]
cmh9japma02vdm8uwqery6xet,rompt,X,,,,,,,,,{},[]
cmh9japvp02vem8uwcfg12dyz,rompu,X,,,,,,,,,{},[]
cmh9jaq1z02vfm8uwdmd4vnpx,rond,X,,,,,,,,,{},[]
cmh9jaq8b02vgm8uw66uc5cmz,ronde,X,,,,,,,,,{},[]
cmh9jaqem02vhm8uwmx4zewaq,rondeaux,X,,,,,,,,,{},[]
cmh9jaqky02vim8uwu6gxnh5x,rondes,X,,,,,,,,,{},[]
cmh9jaqrb02vjm8uw62jh8nms,ronds,X,,,,,,,,,{},[]
cmh9jaqxm02vkm8uwdqqd3g6c,ronronnant,X,,,,,,,,,{},[]
cmh9jar3y02vlm8uwix8poocc,ronsard,X,,,,,,,,,{},[]
cmh9jaraa02vmm8uwzb8o2z9i,rosaces,X,,,,,,,,,{},[]
cmh9jargm02vnm8uw19ujbosy,rose,X,,,,,,,,,{},[]
cmh9jarmx02vom8uw6dlmdx0w,roseau,X,,,,,,,,,{},[]
cmh9jart802vpm8uwzfwfnksu,roseaux,X,,,,,,,,,{},[]
cmh9jarzj02vqm8uwope2e0ye,roses,X,,,,,,,,,{},[]
cmh9jas5v02vrm8uwxz590ike,rosiers,X,,,,,,,,,{},[]
cmh9jasc502vsm8uwav3lam2w,roudy,X,,,,,,,,,{},[]
cmh9jasih02vtm8uw16ufxvly,rouge,X,,,,,,,,,{},[]
cmh9jasot02vum8uwk7hry0wu,rougeoient,X,,,,,,,,,{},[]
cmh9jasv402vvm8uwvgc96oo8,rouges,X,,,,,,,,,{},[]
cmh9jat1e02vwm8uwvbbdiljo,rouillé,X,,,,,,,,,{},[]
cmh9jat7p02vxm8uwwtltnz7f,rouillées,X,,,,,,,,,{},[]
cmh9jate102vym8uw4vuno2os,rouillés,X,,,,,,,,,{},[]
cmh9jatke02vzm8uw84yx2vw5,roulant,X,,,,,,,,,{},[]
cmh9jatqq02w0m8uwlsv58a84,rouleau,X,,,,,,,,,{},[]
cmh9jatx202w1m8uwh4du8vo0,roulent,X,,,,,,,,,{},[]
cmh9jau3c02w2m8uwb0v71871,roulé,X,,,,,,,,,{},[]
cmh9jau9n02w3m8uwfwjmxo6c,rousse,X,,,,,,,,,{},[]
cmh9jaufy02w4m8uweh8znnlc,route,X,,,,,,,,,{},[]
cmh9jaum902w5m8uwsvid2bnh,routes,X,,,,,,,,,{},[]
cmh9jausl02w6m8uwnwqnjre3,roux,X,,,,,,,,,{},[]
cmh9jauyx02w7m8uw9gnouic1,roy,X,,,,,,,,,{},[]
cmh9jav5902w8m8uwcu821138,royal,X,,,,,,,,,{},[]
cmh9javbl02w9m8uwgbux8198,rubis,X,,,,,,,,,{},[]
cmh9javhv02wam8uw24dpwli4,rude,X,,,,,,,,,{},[]
cmh9javob02wbm8uwwtwfga29,rue,X,,,,,,,,,{},[]
cmh9javuo02wcm8uwy4i2on4f,ruelle,X,,,,,,,,,{},[]
cmh9jaw1002wdm8uwn2ih093v,ruelles,X,,,,,,,,,{},[]
cmh9jaw7a02wem8uw35uo3cbj,rues,X,,,,,,,,,{},[]
cmh9jawdk02wfm8uwwwws8dg0,ruisseau,X,,,,,,,,,{},[]
cmh9jawjw02wgm8uwamsjxatq,rumeurs,X,,,,,,,,,{},[]
cmh9jawq702whm8uwn237ywtx,rythme,X,,,,,,,,,{},[]
cmh9jawwi02wim8uw0yk4r85g,rythmeraient,X,,,,,,,,,{},[]
cmh9jax2r02wjm8uwcywl4c4t,râclant,X,,,,,,,,,{},[]
cmh9jax9502wkm8uwtiw95e8n,règlement,X,,,,,,,,,{},[]
cmh9jaxfi02wlm8uw8u87879b,règles,X,,,,,,,,,{},[]
cmh9jaxls02wmm8uwklmtozcq,réchauffait,X,,,,,,,,,{},[]
cmh9jaxs402wnm8uwghly5olh,récite,X,,,,,,,,,{},[]
cmh9jaxye02wom8uwl2ezo9j1,réciter,X,,,,,,,,,{},[]
cmh9jay4n02wpm8uw51s5hhte,récitera,X,,,,,,,,,{},[]
cmh9jayax02wqm8uwmr2cu8lm,récolte,X,,,,,,,,,{},[]
cmh9jayh602wrm8uw4xj2wea8,récolté,X,,,,,,,,,{},[]
cmh9jaynh02wsm8uwo3tphmwo,récompense,X,,,,,,,,,{},[]
cmh9jayts02wtm8uwr761a2im,récompenser,X,,,,,,,,,{},[]
cmh9jaz0202wum8uwqah3w3ud,réconfort,X,,,,,,,,,{},[]
cmh9jaz6c02wvm8uwlpckz34g,récréations,X,,,,,,,,,{},[]
cmh9jazco02wwm8uwvzbpzdx1,rédigé,X,,,,,,,,,{},[]
cmh9jazj002wxm8uwqlyrx0xs,réfugiée,X,,,,,,,,,{},[]
cmh9jazpa02wym8uwhs065u4y,régaler,X,,,,,,,,,{},[]
cmh9jazvm02wzm8uwlkqk0nvw,régnait,X,,,,,,,,,{},[]
cmh9jb01w02x0m8uwpggqn6z5,répandez,X,,,,,,,,,{},[]
cmh9jb08602x1m8uwdyqksm1i,réparties,X,,,,,,,,,{},[]
cmh9jb0ej02x2m8uw0cdcxik4,répondait,X,,,,,,,,,{},[]
cmh9jb0ku02x3m8uwrqklydpd,répondis,X,,,,,,,,,{},[]
cmh9jb0r502x4m8uw3ka6xmzj,répondit,X,,,,,,,,,{},[]
cmh9jb0xf02x5m8uwgovvnkuk,répondra,X,,,,,,,,,{},[]
cmh9jb13r02x6m8uwi5pzofyr,répondrai,X,,,,,,,,,{},[]
cmh9jb1a202x7m8uwt5uo3ban,réponds,X,,,,,,,,,{},[]
cmh9jb1jh02x8m8uwh21qiu51,répondu,X,,,,,,,,,{},[]
cmh9jb1ps02x9m8uwtwrrzoy3,réponse,X,,,,,,,,,{},[]
cmh9jb1w402xam8uw7g07ubr5,répètent,X,,,,,,,,,{},[]
cmh9jb22f02xbm8uwz62pmkks,répétais,X,,,,,,,,,{},[]
cmh9jb28r02xcm8uwunh1nadd,résidence,X,,,,,,,,,{},[]
cmh9jb2f402xdm8uw1ym6mveu,résigné,X,,,,,,,,,{},[]
cmh9jb2lg02xem8uwvmmowtsv,résisté,X,,,,,,,,,{},[]
cmh9jb2rr02xfm8uw94r7knm1,résonne,X,,,,,,,,,{},[]
cmh9jb2y202xgm8uw2m6krp5x,résonnent,X,,,,,,,,,{},[]
cmh9jb34g02xhm8uwclxjigfw,rétrecissait,X,,,,,,,,,{},[]
cmh9jb3as02xim8uw5w553kux,réunion,X,,,,,,,,,{},[]
cmh9jb3h402xjm8uwlbqkauep,réunions,X,,,,,,,,,{},[]
cmh9jb3ng02xkm8uwlx8v7rbx,réunissait,X,,,,,,,,,{},[]
cmh9jb3ts02xlm8uwg2k6do1z,réussis,X,,,,,,,,,{},[]
cmh9jb40302xmm8uwuel3unf6,réveil,X,,,,,,,,,{},[]
cmh9jb46f02xnm8uwn6eini7i,réveillé,X,,,,,,,,,{},[]
cmh9jb4cp02xom8uwf485rh7q,réviser,X,,,,,,,,,{},[]
cmh9jb4j002xpm8uwq5g4fmp4,révéler,X,,,,,,,,,{},[]
cmh9jb4pc02xqm8uw52bhb31c,rêvaient,X,,,,,,,,,{},[]
cmh9jb4vo02xrm8uwplt7oimh,rêvais,X,,,,,,,,,{},[]
cmh9jb52002xsm8uw9ocn0m4n,rêvait,X,,,,,,,,,{},[]
cmh9jb58c02xtm8uwzmtqs3xy,rêvant,X,,,,,,,,,{},[]
cmh9jb5ep02xum8uwvhaztkjp,rêvassant,X,,,,,,,,,{},[]
cmh9jb5l102xvm8uwal41son3,rêve,X,,,,,,,,,{},[]
cmh9jb5rd02xwm8uw1ze2l39h,rêver,X,,,,,,,,,{},[]
cmh9jb5xo02xxm8uwn127v9ms,rêveras,X,,,,,,,,,{},[]
cmh9jb64002xym8uwfs5lnpci,rêves,X,,,,,,,,,{},[]
cmh9jb6ac02xzm8uwmfwk245e,rêveur,X,,,,,,,,,{},[]
cmh9jb6gp02y0m8uwfye5qi95,rêvé,X,,,,,,,,,{},[]
cmh9jb6n102y1m8uw6g5ypmyi,rôle,X,,,,,,,,,{},[]
cmh9jb6tc02y2m8uwognsdysw,rôti,X,,,,,,,,,{},[]
cmh9jb6zo02y3m8uwxw3l3uzc,s,X,,,,,,,,,{},[]
cmh9jb76102y4m8uwdfujni0x,s'abandonnent,X,,,,,,,,,{},[]
cmh9jb7cf02y5m8uwarp2vz9s,s'abreuve,X,,,,,,,,,{},[]
cmh9jb7iq02y6m8uwby9hxxzd,s'accompagnant,X,,,,,,,,,{},[]
cmh9jb7p202y7m8uwsczog4w7,s'accrochait,X,,,,,,,,,{},[]
cmh9jb7vd02y8m8uwogxnnrqb,s'accrochant,X,,,,,,,,,{},[]
cmh9jb81n02y9m8uwhr7milzw,s'accroche,X,,,,,,,,,{},[]
cmh9jb87z02yam8uw1hjwbcm0,s'accumulent,X,,,,,,,,,{},[]
cmh9jb8eb02ybm8uw82oq7x5j,s'achève,X,,,,,,,,,{},[]
cmh9jb8km02ycm8uwdqsslid7,s'achèvera,X,,,,,,,,,{},[]
cmh9jb8qw02ydm8uwjcad3ng5,s'affirme,X,,,,,,,,,{},[]
cmh9jb8x802yem8uwgabno3se,s'affolent,X,,,,,,,,,{},[]
cmh9jb93l02yfm8uwpcwsy88l,s'agitant,X,,,,,,,,,{},[]
cmh9jb99x02ygm8uwc09z9rfv,s'agrippant,X,,,,,,,,,{},[]
cmh9jb9g902yhm8uwc31ze4pn,s'aiment,X,,,,,,,,,{},[]
cmh9jb9mk02yim8uw9416t75e,s'aimer,X,,,,,,,,,{},[]
cmh9jb9sv02yjm8uw1tkbe55r,s'allume,X,,,,,,,,,{},[]
cmh9jb9z702ykm8uwg3tt23ab,s'amuse,X,,,,,,,,,{},[]
cmh9jba5j02ylm8uwaxvjh2yc,s'amuser,X,,,,,,,,,{},[]
cmh9jbabw02ymm8uwtqcgou5w,s'amuserait,X,,,,,,,,,{},[]
cmh9jbai802ynm8uwewf08vib,s'apprêtaient,X,,,,,,,,,{},[]
cmh9jbaol02yom8uwqxtj1cua,s'arrêtait,X,,,,,,,,,{},[]
cmh9jbaux02ypm8uwfxovpkgp,s'arrête,X,,,,,,,,,{},[]
cmh9jbb1902yqm8uwvqxmm2p0,s'arrêtent,X,,,,,,,,,{},[]
cmh9jbb7m02yrm8uw8arx86fy,s'arrêter,X,,,,,,,,,{},[]
cmh9jbbdx02ysm8uw3e0h0qk7,s'asseyant,X,,,,,,,,,{},[]
cmh9jbbkb02ytm8uwvn23ggq6,s'en,X,,,,,,,,,{},[]
cmh9jbbqk02yum8uwoeu5jkwx,s'endormant,X,,,,,,,,,{},[]
cmh9jbbwu02yvm8uwem1b9f1v,s'endormira,X,,,,,,,,,{},[]
cmh9jbc3702ywm8uwdeejev8e,s'endormiraient,X,,,,,,,,,{},[]
cmh9jbc9i02yxm8uwhha6upob,s'endort,X,,,,,,,,,{},[]
cmh9jbcft02yym8uws6ufbc94,s'enferme,X,,,,,,,,,{},[]
cmh9jbcm202yzm8uwnqmeov76,s'enfuit,X,,,,,,,,,{},[]
cmh9jbcsc02z0m8uw5nv23w9w,s'enjuponnent,X,,,,,,,,,{},[]
cmh9jbcym02z1m8uwzjfuxq97,s'ennuyait,X,,,,,,,,,{},[]
cmh9jbd8002z2m8uwb1le5weh,s'entrecroisent,X,,,,,,,,,{},[]
cmh9jbdec02z3m8uw3yoy83hl,s'entrecroiseront,X,,,,,,,,,{},[]
cmh9jbdko02z4m8uwrygyakti,s'est,X,,,,,,,,,{},[]
cmh9jbdr002z5m8uwk0rrng7h,s'excusait,X,,,,,,,,,{},[]
cmh9jbdx902z6m8uwnawgl5c7,s'exhalent,X,,,,,,,,,{},[]
cmh9jbe3j02z7m8uw10pm6kht,s'exprimer,X,,,,,,,,,{},[]
cmh9jbe9s02z8m8uwrasef7d1,s'il,X,,,,,,,,,{},[]
