id,lemma,pos,definition,ipa,audioUrlUS,audioUrlUK,cefr,frequency,etymology,notes,forms_json,collocations_json
cmh9jdg0503asm8uw2tjd9h4v,tenez-vous,X,,,,,,,,,{},[]
cmh9jdg6g03atm8uwxgwcvbmf,tenir,X,Garder fermement dans la main ou dans les mains.,\tə.niʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/5a/Fr-tenir.ogg/Fr-tenir.ogg.mp3,,,high,Du latin tenere devenu *tĕnīre en latin populaire.,,{},[]
cmh9jdgcq03aum8uwwc3t4pvn,tentaculaire,X,Relatif aux tentacules.,\tɑ̃.ta.ky.lɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cf/LL-Q150_(fra)-Lyokoï-tentaculaire.wav/LL-Q150_(fra)-Lyokoï-tentaculaire.wav.mp3,,,low,"Dérivé de tentacule, avec le suffixe -aire.",,{},[]
cmh9jdgj103avm8uwvtpxqa1c,tente,X,Première personne du singulier de l’indicatif présent de tenter.,\tɑ̃t\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/8e/Fr-tente.ogg/Fr-tente.ogg.mp3,,,medium,De tendre.,,{},[]
cmh9jdgpd03awm8uw8hxz6dbt,tenter,X,"Essayer, éprouver ou mettre en usage quelque moyen pour faire réussir quelque chose.",\tɑ̃.te\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/1f/Fr-tenter.ogg/Fr-tenter.ogg.mp3,,,high,"Du latin tentare (« assaillir, essayer »).",,{},[]
cmh9jdgvn03axm8uwxgxt0evt,tercets,X,Pluriel de tercet.,\tɛʁ.sɛ\,,,,,,,{},[]
cmh9jdh1y03aym8uwnm4xsl0k,terminait,X,Troisième personne du singulier de l’imparfait de l’indicatif de terminer.,\tɛʁ.mi.nɛ\,,,,,,,{},[]
cmh9jdh8903azm8uw2flyazdq,terrasse,X,"Levée de terre artificielle en plate-forme, ordinairement soutenue par de la maçonnerie.",\tɛ.ʁas\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/1a/Fr-terrasse.ogg/Fr-terrasse.ogg.mp3,,,high,"De l’ancien français terrace (« sol, torchis, terre à foulon »), dérivé de terre, peut-être de l’ancien occitan terrassa.",,{},[]
cmh9jdhej03b0m8uwmve30sd2,terre,X,"Sol sur lequel nous marchons, sur lequel les maisons sont construites, qui produit et nourrit les végétaux.",\tɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/04/Fr-Terre.ogg/Fr-Terre.ogg.mp3,,,high,"De l’ancien français terre, terra, du latin terra.",,{},[]
cmh9jdhkt03b1m8uwpqtzrkpy,terres,X,Deuxième personne du singulier du présent de l’indicatif de terrer.,\tɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/51/LL-Q150_(fra)-Pamputt-terres.wav/LL-Q150_(fra)-Pamputt-terres.wav.mp3,,,,,,{},[]
cmh9jdhr303b2m8uwyzresfq2,terrible,X,Qui cause de la terreur ; qui est propre à donner de la terreur.,\tɛ.ʁibl\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/3a/Fr-terrible.ogg/Fr-terrible.ogg.mp3,,,high,"Emprunté au latin terribilis (« effrayant, épouvantable, terrible »).",,{},[]
cmh9jdhxe03b3m8uwks66upbi,terroir,X,Terre considérée par rapport à la culture.,\tɛ.ʁwaʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c2/LL-Q150_(fra)-Pamputt-terroir.wav/LL-Q150_(fra)-Pamputt-terroir.wav.mp3,,,low,"tieroir « territoire ». Du latin populaire *terratorium, altération du latin classique territorium « territoire », d’après terra « terre » (territorium eût donné *tertoir) ^([1]).",,{},[]
cmh9jdi3p03b4m8uwmf7xwtvg,tes,X,"Pluriel de ton, ta.",\tɛ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/84/Fr-tes.ogg/Fr-tes.ogg.mp3,,,high,,,{},[]
cmh9jdia103b5m8uwdoqijf03,testament,X,Acte authentique par lequel on déclare ses dernières volontés.,\tɛs.ta.mɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/9c/Fr-testament.ogg/Fr-testament.ogg.mp3,,,low,"Du latin testamentum, dérivé de testari (« témoigner, attester »), de testis (« témoin »).",,{},[]
cmh9jdigc03b6m8uwg88dzb06,thiers,X,Nom de famille français.,\tjɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/ea/Fr-Paris--Thiers.ogg/Fr-Paris--Thiers.ogg.mp3,,,,,,{},[]
cmh9jdimn03b7m8uwx4mb02pj,thym,X,"Genre de plantes de la famille des Lamiacées dont l’espèce la plus connue est le Thymus vulgaris, plante aromatique et médicinale, qui est utilisée en cuisine et pour la préparation d’infusions et de décoctions. Sauvage et très répandu dans les garrigues des rives de la méditerranée, il est aussi, pour ses vertus, cultivé dans les jardins.",\tɛ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e7/Fr-Paris--thym.ogg/Fr-Paris--thym.ogg.mp3,,,low,"Du latin thymum (même sens), lui-même sans doute issu du grec ancien θύμος, thúmos (« thym »)",,{},[]
cmh9jdisz03b8m8uwqelmb5zt,tiendra,X,Troisième personne du singulier du futur de tenir.,\tjɛ̃.dʁa\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/42/LL-Q150_(fra)-Pamputt-tiendra.wav/LL-Q150_(fra)-Pamputt-tiendra.wav.mp3,,,,,,{},[]
cmh9jdizb03b9m8uwbiu4e7ml,tiens,X,"Marque l’étonnement, la surprise",\tjɛ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/be/LL-Q150_(fra)-Pamputt-tiens.wav/LL-Q150_(fra)-Pamputt-tiens.wav.mp3,,,high,Du verbe tenir.,,{},[]
cmh9jdj5o03bam8uwd531ehfp,tige,X,"Organe végétal, généralement en forme d’axe, reliant les racines et les feuilles, et assurant la conduction de la sève brute et de la sève élaborée. Il peut être aérien ou souterrain, et porter des branches, des fleurs ou des fruits.",\tiʒ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/64/Fr-tige-ca-Montréal.ogg/Fr-tige-ca-Montréal.ogg.mp3,,,medium,"Du latin tibia (« flûte »), en latin classique puis « os principal de la jambe ».",,{},[]
cmh9jdjc003bbm8uwfj0cds70,timide,X,"Qui est craintif, qui manque de hardiesse, d’assurance.",\ti.mid\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2b/Fr-timide.ogg/Fr-timide.ogg.mp3,,,medium,"Du latin timidus (« qui craint, craintif, timide, peureux, circonspect, qui inspire de la crainte »), dérivé de timere (« craindre »). → voir temere, « craindre » en italien, miedo, « crainte » en espagnol, timoré etc.",,{},[]
cmh9jdjic03bcm8uwn4yo2jfo,timidement,X,"D’une manière timide, avec timidité.",\ti.mid.mɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/41/LL-Q150_(fra)-WikiLucas00-timidement.wav/LL-Q150_(fra)-WikiLucas00-timidement.wav.mp3,,,medium,De timide avec le suffixe -ment.,,{},[]
cmh9jdjop03bdm8uwtdi67vca,tintait,X,Troisième personne du singulier de l’imparfait de l’indicatif de tinter.,\tɛ̃.tɛ\,,,,,,,{},[]
cmh9jdjuy03bem8uwtdk2hoq9,tintera,X,Troisième personne du singulier du futur du verbe tinter.,\tɛ̃.tə.ʁa\,,,,,,,{},[]
cmh9jdk1703bfm8uw5x3bnw78,tirait,X,Troisième personne du singulier de l’imparfait de l’indicatif de tirer.,\ti.ʁɛ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/1c/LL-Q150_(fra)-WikiLucas00-tirait.wav/LL-Q150_(fra)-WikiLucas00-tirait.wav.mp3,,,,,,{},[]
cmh9jdk7i03bgm8uwh0eus4tw,tirant,X,Ce qui sert à tirer.,\ti.ʁɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e9/LL-Q150_(fra)-VictorDtmtc-tirant.wav/LL-Q150_(fra)-VictorDtmtc-tirant.wav.mp3,,,low,"Dérivé de tirer, avec le suffixe -ant.",,{},[]
cmh9jdkds03bhm8uwo45ej7nv,tire,X,Première personne du singulier de l’indicatif présent de tirer.,\tiʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/75/La_tire.ogg/La_tire.ogg.mp3,,,low,,,{},[]
cmh9jdkk403bim8uwmmuplesc,tirelires,X,Deuxième personne du singulier de l’indicatif présent du verbe tirelirer.,\tiʁ.liʁ\,,,,,,,{},[]
cmh9jdkqe03bjm8uwz8e92tmo,tirer,X,"Mouvoir vers soi, amener vers soi ou après soi.",\ti.ʁe\,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/f0/LL-Q150_(fra)-Jules78120-tirer.wav/LL-Q150_(fra)-Jules78120-tirer.wav.mp3,,,high,"Auguste Scheler le tire du gotique 𐍄𐌰𐌹𐍂𐌰𐌽, taíran dont est issu l’espagnol tirar. Il souligne la proximité sémantique entre « tirer », « tirailler » et « déchirer » que l’on retrouve dans l’allemand zehren (« détruire ») et zerren (« tirailler », « distendre ») ^([1]).",,{},[]
cmh9jdkwq03bkm8uwzaslkgrw,tirera,X,Troisième personne du singulier du futur simple du verbe tirer.,\ti.ʁə.ʁa\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/12/LL-Q150_(fra)-WikiLucas00-tirera.wav/LL-Q150_(fra)-WikiLucas00-tirera.wav.mp3,,,,,,{},[]
cmh9jdl3103blm8uw1xpj3haa,tiroir,X,"Casier, compartiment coulissant dans un meuble grâce à une poignée.",\ti.ʁwaʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/b8/Fr-tiroir.ogg/Fr-tiroir.ogg.mp3,,,medium,"De tirer et -oir. (1530) tirouer. (XIVᵉ siècle) tyroire, « outil de tonnelier ».",,{},[]
cmh9jdl9c03bmm8uwk3xvgu35,tiré,X,Chasse au fusil.,\ti.ʁe\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/dc/LL-Q150_(fra)-VictorDtmtc-tiré.wav/LL-Q150_(fra)-VictorDtmtc-tiré.wav.mp3,,,medium,,,{},[]
cmh9jdlfp03bnm8uwzmnih9d2,titre,X,Élément qui est mis en valeur par rapport au contenu qui le suit et qui le résume parfois.,\titʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/86/Fr-titre.ogg/Fr-titre.ogg.mp3,,,high,"(Nom commun) Du latin titulus. title, titre est attesté depuis ca. 1225^([1]).",,{},[]
cmh9jdlm103bom8uwu7dy33m1,tivoli,X,Commune et ville de la ville métropolitaine de Rome Capitale dans la région du Latium en Italie.,\ti.vo.li\,,,,,De l’italien Tivoli.,,{},[]
cmh9jdlsd03bpm8uwrgwp1e5d,tiède,X,Qui est entre le chaud et le froid.,\tjɛd\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/34/Fr-tiède.ogg/Fr-tiède.ogg.mp3,,,medium,Du latin tĕpĭdus qui donne tieve en ancien français ; tiède est issu des dialectes de l’est de la France.,,{},[]
cmh9jdlyq03bqm8uwg64f8bdm,tièdes,X,Pluriel de tiède.,\tjɛd\,,,,,,,{},[]
cmh9jdm5203brm8uwxjdj6ulu,tocsins,X,Pluriel de tocsin.,\tɔk.sɛ̃\,,,,,,,{},[]
cmh9jdmbd03bsm8uwfw5eno39,toi,X,Pronom de la deuxième personne du singulier.,\twa\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2c/Fr-toi.ogg/Fr-toi.ogg.mp3,,,high,"Du moyen français toi, toy, du latin te. La prononciation initiale \twe\ a évolué vers \twa\.",,{},[]
cmh9jdmho03btm8uwa0ju1cd3,toile,X,"Tissu d'armure simple, de fils de lin, de chanvre, de coton, etc.",\twal\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/40/Fr-toile.ogg/Fr-toile.ogg.mp3,,,high,"Du latin tela (« toile, tissu, fil, fil de chaîne » ou « fil de trame », d’où « trame, intrigue, manœuvre » d’où aussi « métier de tisserand » et « toile d’araignée »).",,{},[]
cmh9jdmo003bum8uw8qr3d7zt,toilette,X,"À l'origine, petite nappe en toile qui une fois étendue sur une table servait à y poser ce que l'on utilisait pour la parure.",\twa.lɛt\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cc/Fr-toilette.ogg/Fr-toilette.ogg.mp3,,,medium,"Dérivé de toile, avec le suffixe -ette.",,{},[]
cmh9jdmub03bvm8uw0dkcgl9q,toinon,X,Prénom féminin.,\twa.nɔ̃\,,,,,Diminutif d’Antoine.,,{},[]
cmh9jdn3q03bwm8uwl6himcl8,toit,X,Ouvrage constitué de la charpente et de la couverture qui sert à couvrir un bâtiment.,\twa\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2c/Fr-toi.ogg/Fr-toi.ogg.mp3,,,high,Du latin tectum (« toit »).,,{},[]
cmh9jdna103bxm8uwuy2hvkul,toits,X,Pluriel de toit.,\twa\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2c/Fr-toi.ogg/Fr-toi.ogg.mp3,,,,,,{},[]
cmh9jdngb03bym8uwm4gfxud4,toiture,X,Première personne du singulier du présent de l’indicatif de toiturer.,\twa.tyʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a5/LL-Q150_(fra)-VictorDtmtc-toiture.wav/LL-Q150_(fra)-VictorDtmtc-toiture.wav.mp3,,,low,"Dérivé de toit, avec le suffixe -ure.",,{},[]
cmh9jdnmn03bzm8uwmznxmafv,tomates,X,Deuxième personne du singulier de l’indicatif présent du verbe tomater.,\tɔ.mat\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/83/LL-Q150_(fra)-WikiLucas00-tomates.wav/LL-Q150_(fra)-WikiLucas00-tomates.wav.mp3,,,,,,{},[]
cmh9jdnt003c0m8uwfdaqmrvd,tombant,X,"Qui tombe, qui pend.",\tɔ̃.bɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/dc/LL-Q150_(fra)-Pamputt-tombant.wav/LL-Q150_(fra)-Pamputt-tombant.wav.mp3,,,low,Participe présent de tomber.,,{},[]
cmh9jdnzc03c1m8uw4if6vlwc,tombe,X,Première personne du singulier du présent de l’indicatif de tomber.,\tɔ̃b\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6e/Fr-tombe.ogg/Fr-tombe.ogg.mp3,,,medium,Du latin tumba.,,{},[]
cmh9jdo5o03c2m8uwcnejhcd0,tombeau,X,"Sépulcre, monument élevé à la mémoire d’un (ou plusieurs) mort(s) à l’endroit de l’enterrement.",\tɔ̃.bo\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2d/Fr-tombeau.ogg/Fr-tombeau.ogg.mp3,,,medium,"En ancien français tombel, équivalent dudérivé de tombe, avec le suffixe -eau.",,{},[]
cmh9jdoc003c3m8uw213b0ij5,tombeaux,X,Pluriel de tombeau.,\tɔ̃.bo\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2d/Fr-tombeau.ogg/Fr-tombeau.ogg.mp3,,,,,,{},[]
cmh9jdoih03c4m8uwjvl9ni9l,tombent,X,Troisième personne du pluriel du présent de l’indicatif de tomber.,\tɔ̃b\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/d4/LL-Q150_(fra)-Pamputt-tombent.wav/LL-Q150_(fra)-Pamputt-tombent.wav.mp3,,,,,,{},[]
cmh9jdoot03c5m8uwet5mk8hf,tomber,X,Être entraîné en bas par son poids.,\tɔ̃.be\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c0/Fr-tomber.ogg/Fr-tomber.ogg.mp3,,,high,"Du latin populaire *tumbare, formé sur un radical expressif tumb-, exprimant l’idée d’une chute ou d’un saut brusque. Il existait en ancien français le verbe tumer « faire des culbutes », d’origine francique *tûmon (cf. ancien haut allemand tûmôn, wallon liégeois contemporain toumer). Les deux mots ont fini par se rapprocher et se confondre et tumer disparaît de l’usage au XVIᵉ siècle. Tomber a concurrencé choir dès le XVᵉ siècle et a fini par le supplanter au cours du XVIIᵉ siècle ^([1]).",,{},[]
cmh9jdov403c6m8uwvyszgvdz,tomberait,X,Troisième personne du singulier du conditionnel présent de tomber.,\tɔ̃.bə.ʁɛ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/eb/LL-Q150_(fra)-Pamputt-tomberait.wav/LL-Q150_(fra)-Pamputt-tomberait.wav.mp3,,,,,,{},[]
cmh9jdp1d03c7m8uwzxhl6zqn,tombes,X,Deuxième personne du singulier du présent de l’indicatif de tomber.,\tɔ̃b\,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/f8/LL-Q150_(fra)-Pamputt-tombes.wav/LL-Q150_(fra)-Pamputt-tombes.wav.mp3,,,,,,{},[]
cmh9jdp7m03c8m8uwbkpv03ah,tombouctou,X,Ville du centre du Mali.,\tɔ̃.buk.tu\,,,,,,,{},[]
cmh9jdpdw03c9m8uwhoq844jm,tombé,X,"Déchu, qui n’a plus beaucoup de succès.",\tɔ̃.be\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/4b/LL-Q150_(fra)-Pamputt-tombé.wav/LL-Q150_(fra)-Pamputt-tombé.wav.mp3,,,medium,Participe passé adjectivé et substantivé de tomber.,,{},[]
cmh9jdpk903cam8uwwhh15v5c,tombée,X,"Chute, mouvement de ce qui tombe, au propre ou au figuré, ou survenue d'un évènement.",\tɔ̃.be\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bd/LL-Q150_(fra)-Lepticed7-tombée.wav/LL-Q150_(fra)-Lepticed7-tombée.wav.mp3,,,low,Du participe passé du verbe tomber.,,{},[]
cmh9jdpqk03cbm8uwjs7qtmeb,ton,X,Son d’une certaine fréquence.,\tɔ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/ae/Fr-ton.ogg/Fr-ton.ogg.mp3,,,high,"Du latin tonus, lui-même du grec ancien τόνος, tonos (« corde, tension de la corde de la lyre, mode musical, mesure d’un vers, accent tonique »).",,{},[]
cmh9jdpww03ccm8uwr7doiowv,tondre,X,Couper à ras la laine ou le poil des bêtes.,\tɔ̃dʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/48/Fr-tondre.ogg/Fr-tondre.ogg.mp3,,,low,Du latin tondere (« tondre »).,,{},[]
cmh9jdq3803cdm8uwf3dexzly,tonnelle,X,Berceau de treillage couvert de verdure.,\tɔ.nɛl\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/31/LL-Q150_(fra)-VictorDtmtc-tonnelle.wav/LL-Q150_(fra)-VictorDtmtc-tonnelle.wav.mp3,,,low,"Dérivé de tonne, avec le suffixe -elle.",,{},[]
cmh9jdq9j03cem8uwnu8cditq,tonnerre,X,Bruit de la foudre.,\tɔ.nɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/9b/Fr-tonnerre.ogg/Fr-tonnerre.ogg.mp3,,,medium,"(1560) Du moyen français tonnoire tonnaire, de l’ancien français tuneire (1080). Du latin tonitrus, avec accentuation paroxytonique (sur la syllabe pénultième) en latin populaire : \tɔ.ˈnɪ.trus\. référence nécessaire (résoudre le problème)",,{},[]
cmh9jdqft03cfm8uwbqpjrhup,tons,X,Pluriel de ton.,\tɔ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/fa/LL-Q150_(fra)-Lyokoï-tons.wav/LL-Q150_(fra)-Lyokoï-tons.wav.mp3,,,,,,{},[]
cmh9jdqm703cgm8uwf7usyudy,tonton,X,Oncle.,\tɔ̃.tɔ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/06/LL-Q150_(fra)-WikiLucas00-tonton.wav/LL-Q150_(fra)-WikiLucas00-tonton.wav.mp3,,,medium,"Altération enfantine d’oncle, d’après tata, tantine.",,{},[]
cmh9jdqsj03chm8uw88u866dl,torrent,X,"Commune d’Espagne, située dans la province de Gérone et la Communauté autonome de Catalogne.",\tɔ.ʁɑ̃\,,,,medium,,,{},[]
cmh9jdqyu03cim8uwvepj4iwq,torse,X,Première personne du singulier de l’indicatif présent de torser.,\tɔʁs\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/d2/Fr-torse.ogg/Fr-torse.ogg.mp3,,,medium,De l'italien torso.,,{},[]
cmh9jdr5603cjm8uws55wseam,touchante,X,Tangente.,\tu.ʃɑ̃t\,,,,,"Dérivé de touchant, avec le suffixe -ante.",,{},[]
cmh9jdrbi03ckm8uw4fxxto2v,touche,X,Action de toucher. Il se dit spécialement de l’épreuve qu’on fait par le moyen de la pierre de touche.,\tuʃ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/f7/Fr-touche.ogg/Fr-touche.ogg.mp3,,,medium,Déverbal de toucher issu du latin populaire *toccare (« faire toc »).,,{},[]
cmh9jdrht03clm8uwl2wn0udi,toujours,X,"En tout temps, continuellement, sans cesse, sans relâche, sans fin.",\tu.ʒuʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cd/Fr-toujours.ogg/Fr-toujours.ogg.mp3,,,high,De l’ancien français tousjours. S’est écrit autrefois toûjours.,,{},[]
cmh9jdro503cmm8uw05b6akuh,tour,X,Angle particulier valant 360° ou 2π rad. Le secteur angulaire correspond alors au plan complet. Symbole : tr. Les vitesses angulaires s’expriment en général en tr/min.,\tuʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/ea/Fr-tour.ogg/Fr-tour.ogg.mp3,,,high,Déverbal de tourner.,,{},[]
cmh9jdruw03cnm8uwydgcy88o,tour-de-faure,X,"Commune française, située dans le département du Lot.",,,,,,,,{},[]
cmh9jds1603com8uwaip32w6g,tourelles,X,Pluriel de tourelle.,\tu.ʁɛl\,,,,,,,{},[]
cmh9jds7i03cpm8uwrfi2ie56,touristes,X,Pluriel de touriste.,\tu.ʁist\,,,,,,,{},[]
cmh9jdsdt03cqm8uwo1bexu3q,tourmente,X,Première personne du singulier du présent de l’indicatif de tourmenter.,\tuʁ.mɑ̃t\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/91/Fr-tourmente.ogg/Fr-tourmente.ogg.mp3,,,low,"Du latin tormenta (« tourments »), neutre pluriel (de tormentum) devenu féminin singulier.",,{},[]
cmh9jdsk403crm8uw90typjwe,tourmentent,X,Troisième personne du pluriel du présent de l’indicatif de tourmenter.,\tuʁ.mɑ̃t\,,,,,,,{},[]
cmh9jdsqf03csm8uw1bgcr15s,tourmenté,X,"Qui porte la trace de tourments, de douleurs, d’inquiétudes.",\tuʁ.mɑ̃.te\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/0f/LL-Q150_(fra)-VictorDtmtc-tourmenté.wav/LL-Q150_(fra)-VictorDtmtc-tourmenté.wav.mp3,,,low,→ voir tourmenter,,{},[]
cmh9jdswr03ctm8uw86a5y5t2,tournait,X,Troisième personne du singulier de l’imparfait de l’indicatif de tourner.,\tuʁ.nɛ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/62/LL-Q150_(fra)-Pamputt-tournait.wav/LL-Q150_(fra)-Pamputt-tournait.wav.mp3,,,,,,{},[]
cmh9jdt3203cum8uwhu8kp0ag,tourne,X,Première personne du singulier de l’indicatif présent de tourner.,\tuʁn\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cc/LL-Q150_(fra)-Pamputt-tourne.wav/LL-Q150_(fra)-Pamputt-tourne.wav.mp3,,,low,Déverbal de tourner.,,{},[]
cmh9jdt9d03cvm8uw02hxjaul,tournebroche,X,Celui ou celle qui est préposé à tourner la broche.,\tuʁ.nə.bʁɔʃ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/13/LL-Q150_(fra)-Lyokoï-tournebroche.wav/LL-Q150_(fra)-Lyokoï-tournebroche.wav.mp3,,,low,,,{},[]
cmh9jdtfn03cwm8uw9ranxt1w,tourner,X,"Mouvoir en rond, par un mouvement circulaire ou en ligne courbe, autour d’un axe de rotation.",\tuʁ.ne\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Fr-tourner.ogg/Fr-tourner.ogg.mp3,,,high,"Du latin tornare (« tourner », « façonner au tour », « tourner ou rouler entre ses doigts »), via l’ancien français torner.",,{},[]
cmh9jdtlz03cxm8uw1t4jz0a7,tournez,X,Deuxième personne du pluriel du présent de l’indicatif de tourner.,\tuʁ.ne\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/14/LL-Q150_(fra)-Pamputt-tournez.wav/LL-Q150_(fra)-Pamputt-tournez.wav.mp3,,,,,,{},[]
cmh9jdtsb03cym8uwwjptpqmb,tournoyaient,X,Troisième personne du pluriel de l’imparfait de l’indicatif de tournoyer.,\tuʁ.nwa.jɛ\,,,,,,,{},[]
cmh9jdtyl03czm8uwi7pzo2nz,tours,X,Pluriel de tour.,\tuʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/5d/LL-Q150_(fra)-0x010C-tours.wav/LL-Q150_(fra)-0x010C-tours.wav.mp3,,,,,,{},[]
cmh9jdu4w03d0m8uw9jbxnjzs,tourtes,X,Pluriel de tourte.,\tuʁt\,,,,,,,{},[]
cmh9jdub703d1m8uw0lcp1t7u,tous,X,Masculin pluriel de tout.,\tus\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2b/LL-Q150_(fra)-WikiLucas00-tous_(s_muet).wav/LL-Q150_(fra)-WikiLucas00-tous_(s_muet).wav.mp3,,,high,,,{},[]
cmh9jduhj03d2m8uwyaxn4bpd,toussait,X,Troisième personne du singulier de l’imparfait de l’indicatif de tousser.,\tu.sɛ\,,,,,,,{},[]
cmh9jdunw03d3m8uwwioec7qb,tout,X,"Qui comprend l’intégrité, l’entièreté, la totalité d’une chose considérée par rapport au nombre, à l’étendue ou à l’intensité de l’énergie.",\tu\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/9f/Fr-tout.ogg/Fr-tout.ogg.mp3,,,high,"Du latin classique totus (« tout, chaque, tout entier, tant de »), en passant par le latin populaire de Gaule *tottus et l’ancien français tot ^([1]).",,{},[]
cmh9jduu703d4m8uwre4oicsp,tout-à-coup,X,,,,,,,,,{},[]
cmh9jdv0j03d5m8uw9lz6pc7t,toute,X,Féminin singulier de tout.,\tut\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cd/Fr-toute.ogg/Fr-toute.ogg.mp3,,,high,,,{},[]
cmh9jdv6u03d6m8uwuyb2208c,toutes,X,Féminin pluriel de tout.,\tut\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bb/Fr-toutes.ogg/Fr-toutes.ogg.mp3,,,high,,,{},[]
cmh9jdvd603d7m8uwlk51lvvq,toutou,X,Chien.,\tu.tu\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/5b/LL-Q150_(fra)-DenisdeShawi-toutou.wav/LL-Q150_(fra)-DenisdeShawi-toutou.wav.mp3,,,low,"Apparu au XVIIᵉ siècle avec le sens de favori, puis évolua en personne docile.",,{},[]
cmh9jdvji03d8m8uwol6o1n3j,trace,X,"Marque ou empreinte laissée sur le sol par le passage d’une personne, d’un animal ou d’un objet.",\tʁas\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/b2/Fr-trace.ogg/Fr-trace.ogg.mp3,,,high,Déverbal de tracer.,,{},[]
cmh9jdvpu03d9m8uw4o6rxx6r,traces,X,Deuxième personne du singulier du présent de l’indicatif de tracer.,\tʁas\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/8b/LL-Q150_(fra)-Eihel-traces.wav/LL-Q150_(fra)-Eihel-traces.wav.mp3,,,,,,{},[]
